timestamp,lookahead_hours,close,volume,rsi,macd,bb_position,volatility,trend_strength,volume_ratio,max_drawdown,final_pnl,exit_needed,entry_price,exit_price,hold_duration_minutes,target
2025-08-21T01:50:00,2,114430.09,5.02647,62.953394123606806,44.846238703190465,0.8714892900966367,0.0007183252226412798,0.0016987846902601926,0.9980981327149703,-0.45111386349516275,-0.31620179622335504,False,114430.09,114068.26,121,0
2025-09-12T19:50:00,2,116546.29,83.04034,53.18975594204878,10.47051469690632,0.9040317065664961,0.00030262160043931414,-7.200376237872247e-05,4.283915837537469,-0.6645170772917668,-0.6645170772917668,True,116546.29,115771.82,121,1
2025-08-08T04:05:00,4,116685.18,5.64059,35.98564795272159,-20.621068115608068,0.0,0.00012801384227522904,-0.00021585095651651106,0.6000709304163546,-0.24353564008728293,0.11554166518833583,False,116685.18,116820.0,241,0
2025-08-18T18:05:00,6,116381.68,1.83554,26.420440298881033,-40.54034286219394,0.17438020959095335,0.000623695054720598,-0.0016543518533991169,0.26546574790449184,-0.27671881003950827,-0.11152098852671108,False,116381.68,116251.89,361,0
2025-09-13T19:50:00,4,115700.04,4.3217,51.6661878770462,20.212235255574342,0.43072121404164593,0.0001790335425679548,0.0004539164046319996,1.2294673400722806,0.0,0.18046666189571148,False,115700.04,115908.84,241,0
2025-08-07T17:05:00,2,116166.0,7.17159,39.83703287440325,-30.83223197690677,0.5211162657973251,0.0015750209142142643,0.0038750149743758226,0.4219171208167382,-0.023845187059894538,0.33947971007007266,False,116166.0,116560.36,121,0
2025-08-12T15:05:00,2,119505.87,47.56945,59.63193999105968,78.08536250171892,0.8138613658300771,0.001162678455645359,0.003408549651614816,4.773225971343414,-0.15436061843656815,0.19967220020239165,False,119505.87,119744.49,121,0
2025-10-20T15:05:00,2,111324.11,22.22757,57.93127962085336,36.85088241061021,0.9447376922721652,0.0003817221649690668,0.00011561456893604169,1.054142290845684,-1.0855510095701604,-0.4105310161473593,True,111324.11,110867.09,121,1
2025-08-11T19:35:00,4,119270.57,5.11202,13.14710531515442,-87.52775080606807,0.0037337361687497356,0.0009186593432119035,-0.0027522660797534835,0.9322486831395794,-0.841909282398842,-0.5094886357967542,True,119270.57,118662.9,241,1
2025-08-21T14:50:00,4,113153.02,7.51379,35.14648729446968,-134.98300039191963,0.3486843105444495,0.0018870826779175446,-0.005268448664355089,0.7083798227924203,-0.8385458912188213,-0.770355046643923,True,113153.02,112281.34,241,1
2025-10-09T13:05:00,4,123445.01,6.06345,47.96697470080204,48.725322635276825,0.36804618348320345,0.0005706796726712263,0.0009352746406150307,0.3401681093587786,-2.9367246193264442,-2.8642308020389,True,123445.01,119909.26,241,1
2025-09-10T00:05:00,1,111535.51,2.40565,46.490720245189856,9.162338464957429,0.572901626750003,0.0002248607637177252,-8.084539691232845e-05,0.28386146260661416,-0.5114335335894309,-0.37716239429039083,True,111535.51,111114.84,61,1
2025-08-26T10:20:00,2,110408.01,9.88799,73.91746001748031,59.24042569793528,0.8094594144547504,0.0008920390107647291,0.0027940446968406,1.4740034723913973,-0.7232083976515798,-0.6582583999113737,True,110408.01,109681.24,121,1
2025-10-14T22:35:00,6,113120.0,4.43506,31.17475493958598,-58.71657784053241,0.2454077941018752,0.0010116922423313785,-0.0033609348405975797,0.6004331553755194,-1.1951644271570023,-0.8033681046676132,True,113120.0,112211.23,361,1
2025-08-10T08:35:00,1,118167.05,6.7873,57.50516340663307,64.83217430461082,0.7532353310981793,0.0003096973671428804,0.0006223321358183395,1.1163009278479379,-0.06614365002765449,0.05868810298640041,False,118167.05,118236.4,61,0
2025-09-05T23:35:00,6,110739.99,1.82532,51.84377478191979,-17.311402079474647,0.4817482030991915,0.0002599886383724236,-0.0006435219085983699,0.7212667445449663,-0.1643579704134065,0.061937878087217194,False,110739.99,110808.58,361,0
2025-10-25T02:35:00,1,110977.86,1.94803,41.97749101408298,-3.7669656149082584,0.03729360327542777,0.00012800722694306357,-4.636824165458896e-05,0.795676301542314,0.0,0.11005798814285968,False,110977.86,111100.0,61,0
2025-09-11T13:50:00,2,114008.51,7.88743,62.69643615583648,59.421923041008995,0.6250751246206374,0.0009117209696347057,0.0015460175579185577,0.4833334784677035,-0.05744308034548534,0.08946700557703982,False,114008.51,114110.51,121,0
2025-10-21T17:35:00,1,112468.71,143.83495,65.40360601427186,-72.96526165764953,0.8370652103425723,0.0016482417123267988,0.0028510534655322535,1.9741067739191385,-0.6084892411409365,-0.6084892411409365,True,112468.71,111784.35,61,1
2025-08-08T04:35:00,4,116810.08,4.74519,59.9543453448547,9.435776423168136,0.6521254931432926,0.00020839972438557085,-0.00010974283221198825,1.010133421232131,-0.35020094156258347,-0.2517590947630562,False,116810.08,116516.0,241,0
2025-10-21T01:50:00,1,110034.19,7.6953,36.65165193463999,-48.026737456864794,0.035719574283320926,0.0005921660143565392,-0.0017365676230359256,0.9830909965002639,-0.6115462839322973,-0.4819320249460719,True,110034.19,109503.9,61,1
2025-10-19T06:05:00,6,106909.98,2.06378,61.69022678734929,-20.480500309960917,0.945182269054634,0.0002305102102971181,0.00012525545665274408,0.12176501579269568,-0.7256478768399298,0.8289684461637726,True,106909.98,107796.23,361,1
2025-09-09T11:50:00,4,112580.0,2.51199,42.4609938376816,-22.15773135134077,0.2096066914215974,0.0002286004391929699,-0.0004128297865360955,0.8411642331765602,-1.5797477349440363,-1.53451767631906,True,112580.0,110852.44,241,1
2025-10-28T06:50:00,1,114090.72,10.7612,77.26345970054264,59.1191728808335,0.8860354440826785,0.0006613946310051956,0.0020577158779815337,1.1865047867494891,0.0,0.1321492230042935,False,114090.72,114241.49,61,0
2025-09-16T06:20:00,2,115945.5,7.82325,57.052968457594574,21.92996349130408,0.4708069404099061,0.00044944853605397684,0.0003154012775055353,0.6741175033202073,-0.27819967139733554,-0.06313310995251828,False,115945.5,115872.3,121,0
